,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
4145,HG1,NO2,15/06/2018 04:15,39.0,ug m-3,P
4146,HG1,NO2,15/06/2018 04:30,40.3,ug m-3,P
4147,HG1,NO2,15/06/2018 04:45,44.5,ug m-3,P
4148,HG1,NO2,15/06/2018 05:00,45.6,ug m-3,P
4149,HG1,NO2,15/06/2018 05:15,47.8,ug m-3,P
4150,HG1,NO2,15/06/2018 05:30,46.3,ug m-3,P
4151,HG1,NO2,15/06/2018 05:45,42.1,ug m-3,P
4152,HG1,NO2,15/06/2018 06:00,37.6,ug m-3,P
4153,HG1,NO2,15/06/2018 06:15,54.1,ug m-3,P
4154,HG1,NO2,15/06/2018 06:30,47.0,ug m-3,P
4155,HG1,NO2,15/06/2018 06:45,45.6,ug m-3,P
4156,HG1,NO2,15/06/2018 07:00,42.9,ug m-3,P
4157,HG1,NO2,15/06/2018 07:15,32.1,ug m-3,P
4158,HG1,NO2,15/06/2018 07:30,40.9,ug m-3,P
4159,HG1,NO2,15/06/2018 07:45,31.3,ug m-3,P
4160,HG1,NO2,15/06/2018 08:00,36.3,ug m-3,P
4161,HG1,NO2,15/06/2018 08:15,34.2,ug m-3,P
4162,HG1,NO2,15/06/2018 08:30,34.5,ug m-3,P
4163,HG1,NO2,15/06/2018 08:45,28.8,ug m-3,P
4164,HG1,NO2,15/06/2018 09:00,20.7,ug m-3,P
4165,HG1,NO2,15/06/2018 09:15,28.5,ug m-3,P
4166,HG1,NO2,15/06/2018 09:30,25.5,ug m-3,P
4167,HG1,NO2,15/06/2018 09:45,40.8,ug m-3,P
4168,HG1,NO2,15/06/2018 10:00,38.4,ug m-3,P
4169,HG1,NO2,15/06/2018 10:15,43.3,ug m-3,P
4170,HG1,NO2,15/06/2018 10:30,35.1,ug m-3,P
4171,HG1,NO2,15/06/2018 10:45,47.8,ug m-3,P
4172,HG1,NO2,15/06/2018 11:00,37.2,ug m-3,P
4173,HG1,NO2,15/06/2018 11:15,38.5,ug m-3,P
4174,HG1,NO2,15/06/2018 11:30,46.0,ug m-3,P
4175,HG1,NO2,15/06/2018 11:45,30.6,ug m-3,P
4176,HG1,NO2,15/06/2018 12:00,42.9,ug m-3,P
4177,HG1,NO2,15/06/2018 12:15,35.2,ug m-3,P
4178,HG1,NO2,15/06/2018 12:30,29.1,ug m-3,P
4179,HG1,NO2,15/06/2018 12:45,31.1,ug m-3,P
4180,HG1,NO2,15/06/2018 13:00,31.6,ug m-3,P
4181,HG1,NO2,15/06/2018 13:15,34.0,ug m-3,P
4182,HG1,NO2,15/06/2018 13:30,46.6,ug m-3,P
4183,HG1,NO2,15/06/2018 13:45,51.1,ug m-3,P
4184,HG1,NO2,15/06/2018 14:00,29.5,ug m-3,P
4185,HG1,NO2,15/06/2018 14:15,38.3,ug m-3,P
4186,HG1,NO2,15/06/2018 14:30,17.0,ug m-3,P
4187,HG1,NO2,15/06/2018 14:45,30.0,ug m-3,P
4188,HG1,NO2,15/06/2018 15:00,46.4,ug m-3,P
4189,HG1,NO2,15/06/2018 15:15,27.8,ug m-3,P
4190,HG1,NO2,15/06/2018 15:30,32.7,ug m-3,P
4191,HG1,NO2,15/06/2018 15:45,19.1,ug m-3,P
4192,HG1,NO2,15/06/2018 16:00,18.3,ug m-3,P
4193,HG1,NO2,15/06/2018 16:15,38.6,ug m-3,P
4194,HG1,NO2,15/06/2018 16:30,33.9,ug m-3,P
4195,HG1,NO2,15/06/2018 16:45,30.4,ug m-3,P
4196,HG1,NO2,15/06/2018 17:00,28.1,ug m-3,P
4197,HG1,NO2,15/06/2018 17:15,40.1,ug m-3,P
4198,HG1,NO2,15/06/2018 17:30,16.6,ug m-3,P
4199,HG1,NO2,15/06/2018 17:45,17.9,ug m-3,P
4200,HG1,NO2,15/06/2018 18:00,28.8,ug m-3,P
4201,HG1,NO2,15/06/2018 18:15,17.6,ug m-3,P
4202,HG1,NO2,15/06/2018 18:30,15.9,ug m-3,P
4203,HG1,NO2,15/06/2018 18:45,15.0,ug m-3,P
4204,HG1,NO2,15/06/2018 19:00,18.3,ug m-3,P
4205,HG1,NO2,15/06/2018 19:15,18.4,ug m-3,P
4206,HG1,NO2,15/06/2018 19:30,15.2,ug m-3,P
4207,HG1,NO2,15/06/2018 19:45,13.4,ug m-3,P
4208,HG1,NO2,15/06/2018 20:00,17.0,ug m-3,P
4209,HG1,NO2,15/06/2018 20:15,17.0,ug m-3,P
4210,HG1,NO2,15/06/2018 20:30,14.3,ug m-3,P
4211,HG1,NO2,15/06/2018 20:45,17.4,ug m-3,P
4212,HG1,NO2,15/06/2018 21:00,23.0,ug m-3,P
4213,HG1,NO2,15/06/2018 21:15,21.0,ug m-3,P
4214,HG1,NO2,15/06/2018 21:30,16.7,ug m-3,P
4215,HG1,NO2,15/06/2018 21:45,16.8,ug m-3,P
4216,HG1,NO2,15/06/2018 22:00,20.9,ug m-3,P
4217,HG1,NO2,15/06/2018 22:15,22.9,ug m-3,P
4218,HG1,NO2,15/06/2018 22:30,20.8,ug m-3,P
4219,HG1,NO2,15/06/2018 22:45,20.5,ug m-3,P
4220,HG1,NO2,15/06/2018 23:00,21.4,ug m-3,P
4221,HG1,NO2,15/06/2018 23:15,23.7,ug m-3,P
4222,HG1,NO2,15/06/2018 23:30,22.2,ug m-3,P
4223,HG1,NO2,15/06/2018 23:45,21.0,ug m-3,P
4224,HG1,NO2,16/06/2018 00:00,19.9,ug m-3,P
4225,HG1,NO2,16/06/2018 00:15,17.3,ug m-3,P
4226,HG1,NO2,16/06/2018 00:30,17.7,ug m-3,P
4227,HG1,NO2,16/06/2018 00:45,,ug m-3,P
4228,HG1,NO2,16/06/2018 01:00,,ug m-3,P
4229,HG1,NO2,16/06/2018 01:15,20.1,ug m-3,P
4230,HG1,NO2,16/06/2018 01:30,17.2,ug m-3,P
4231,HG1,NO2,16/06/2018 01:45,16.9,ug m-3,P
4232,HG1,NO2,16/06/2018 02:00,19.7,ug m-3,P
4233,HG1,NO2,16/06/2018 02:15,19.9,ug m-3,P
4234,HG1,NO2,16/06/2018 02:30,15.5,ug m-3,P
4235,HG1,NO2,16/06/2018 02:45,14.6,ug m-3,P
4236,HG1,NO2,16/06/2018 03:00,15.3,ug m-3,P
4237,HG1,NO2,16/06/2018 03:15,28.1,ug m-3,P
4238,HG1,NO2,16/06/2018 03:30,30.8,ug m-3,P
4239,HG1,NO2,16/06/2018 03:45,31.5,ug m-3,P
4240,HG1,NO2,16/06/2018 04:00,25.1,ug m-3,P
4241,HG1,NO2,16/06/2018 04:15,27.0,ug m-3,P
4242,HG1,NO2,16/06/2018 04:30,30.6,ug m-3,P
4243,HG1,NO2,16/06/2018 04:45,34.4,ug m-3,P
4244,HG1,NO2,16/06/2018 05:00,32.5,ug m-3,P
4245,HG1,NO2,16/06/2018 05:15,41.2,ug m-3,P
4246,HG1,NO2,16/06/2018 05:30,41.1,ug m-3,P
4247,HG1,NO2,16/06/2018 05:45,43.2,ug m-3,P
4248,HG1,NO2,16/06/2018 06:00,43.9,ug m-3,P
4249,HG1,NO2,16/06/2018 06:15,34.5,ug m-3,P
4250,HG1,NO2,16/06/2018 06:30,35.4,ug m-3,P
4251,HG1,NO2,16/06/2018 06:45,44.4,ug m-3,P
4252,HG1,NO2,16/06/2018 07:00,38.9,ug m-3,P
4253,HG1,NO2,16/06/2018 07:15,36.0,ug m-3,P
4254,HG1,NO2,16/06/2018 07:30,40.0,ug m-3,P
4255,HG1,NO2,16/06/2018 07:45,33.2,ug m-3,P
4256,HG1,NO2,16/06/2018 08:00,27.9,ug m-3,P
4257,HG1,NO2,16/06/2018 08:15,35.9,ug m-3,P
4258,HG1,NO2,16/06/2018 08:30,32.0,ug m-3,P
4259,HG1,NO2,16/06/2018 08:45,22.6,ug m-3,P
4260,HG1,NO2,16/06/2018 09:00,27.9,ug m-3,P
4261,HG1,NO2,16/06/2018 09:15,25.9,ug m-3,P
4262,HG1,NO2,16/06/2018 09:30,29.7,ug m-3,P
4263,HG1,NO2,16/06/2018 09:45,31.4,ug m-3,P
4264,HG1,NO2,16/06/2018 10:00,25.9,ug m-3,P
4265,HG1,NO2,16/06/2018 10:15,23.8,ug m-3,P
4266,HG1,NO2,16/06/2018 10:30,19.3,ug m-3,P
4267,HG1,NO2,16/06/2018 10:45,24.7,ug m-3,P
4268,HG1,NO2,16/06/2018 11:00,30.2,ug m-3,P
4269,HG1,NO2,16/06/2018 11:15,25.6,ug m-3,P
4270,HG1,NO2,16/06/2018 11:30,31.0,ug m-3,P
4271,HG1,NO2,16/06/2018 11:45,20.9,ug m-3,P
4272,HG1,NO2,16/06/2018 12:00,26.4,ug m-3,P
4273,HG1,NO2,16/06/2018 12:15,34.2,ug m-3,P
4274,HG1,NO2,16/06/2018 12:30,34.3,ug m-3,P
4275,HG1,NO2,16/06/2018 12:45,30.0,ug m-3,P
4276,HG1,NO2,16/06/2018 13:00,24.3,ug m-3,P
4277,HG1,NO2,16/06/2018 13:15,22.6,ug m-3,P
4278,HG1,NO2,16/06/2018 13:30,26.4,ug m-3,P
4279,HG1,NO2,16/06/2018 13:45,29.2,ug m-3,P
4280,HG1,NO2,16/06/2018 14:00,23.1,ug m-3,P
4281,HG1,NO2,16/06/2018 14:15,24.0,ug m-3,P
4282,HG1,NO2,16/06/2018 14:30,26.2,ug m-3,P
4283,HG1,NO2,16/06/2018 14:45,30.5,ug m-3,P
4284,HG1,NO2,16/06/2018 15:00,27.6,ug m-3,P
4285,HG1,NO2,16/06/2018 15:15,28.6,ug m-3,P
4286,HG1,NO2,16/06/2018 15:30,25.6,ug m-3,P
4287,HG1,NO2,16/06/2018 15:45,26.4,ug m-3,P
4288,HG1,NO2,16/06/2018 16:00,33.4,ug m-3,P
4289,HG1,NO2,16/06/2018 16:15,32.4,ug m-3,P
4290,HG1,NO2,16/06/2018 16:30,27.0,ug m-3,P
4291,HG1,NO2,16/06/2018 16:45,36.8,ug m-3,P
4292,HG1,NO2,16/06/2018 17:00,31.1,ug m-3,P
4293,HG1,NO2,16/06/2018 17:15,33.6,ug m-3,P
4294,HG1,NO2,16/06/2018 17:30,34.1,ug m-3,P
4295,HG1,NO2,16/06/2018 17:45,32.3,ug m-3,P
4296,HG1,NO2,16/06/2018 18:00,27.3,ug m-3,P
4297,HG1,NO2,16/06/2018 18:15,35.2,ug m-3,P
4298,HG1,NO2,16/06/2018 18:30,41.1,ug m-3,P
4299,HG1,NO2,16/06/2018 18:45,33.1,ug m-3,P
4300,HG1,NO2,16/06/2018 19:00,28.6,ug m-3,P
4301,HG1,NO2,16/06/2018 19:15,31.3,ug m-3,P
4302,HG1,NO2,16/06/2018 19:30,27.0,ug m-3,P
4303,HG1,NO2,16/06/2018 19:45,18.4,ug m-3,P
4304,HG1,NO2,16/06/2018 20:00,18.9,ug m-3,P
4305,HG1,NO2,16/06/2018 20:15,16.7,ug m-3,P
4306,HG1,NO2,16/06/2018 20:30,15.8,ug m-3,P
4307,HG1,NO2,16/06/2018 20:45,13.6,ug m-3,P
4308,HG1,NO2,16/06/2018 21:00,21.6,ug m-3,P
4309,HG1,NO2,16/06/2018 21:15,22.3,ug m-3,P
4310,HG1,NO2,16/06/2018 21:30,29.6,ug m-3,P
4311,HG1,NO2,16/06/2018 21:45,27.8,ug m-3,P
4312,HG1,NO2,16/06/2018 22:00,25.2,ug m-3,P
4313,HG1,NO2,16/06/2018 22:15,22.6,ug m-3,P
4314,HG1,NO2,16/06/2018 22:30,20.0,ug m-3,P
4315,HG1,NO2,16/06/2018 22:45,20.4,ug m-3,P
4316,HG1,NO2,16/06/2018 23:00,20.6,ug m-3,P
4317,HG1,NO2,16/06/2018 23:15,18.7,ug m-3,P
4318,HG1,NO2,16/06/2018 23:30,18.0,ug m-3,P
4319,HG1,NO2,16/06/2018 23:45,16.0,ug m-3,P
4320,HG1,NO2,17/06/2018 00:00,16.9,ug m-3,P
4321,HG1,NO2,17/06/2018 00:15,15.6,ug m-3,P
4322,HG1,NO2,17/06/2018 00:30,17.0,ug m-3,P
4323,HG1,NO2,17/06/2018 00:45,,ug m-3,P
4324,HG1,NO2,17/06/2018 01:00,,ug m-3,P
4325,HG1,NO2,17/06/2018 01:15,17.3,ug m-3,P
4326,HG1,NO2,17/06/2018 01:30,15.9,ug m-3,P
4327,HG1,NO2,17/06/2018 01:45,14.1,ug m-3,P
4328,HG1,NO2,17/06/2018 02:00,12.6,ug m-3,P
4329,HG1,NO2,17/06/2018 02:15,11.5,ug m-3,P
4330,HG1,NO2,17/06/2018 02:30,11.4,ug m-3,P
4331,HG1,NO2,17/06/2018 02:45,10.0,ug m-3,P
4332,HG1,NO2,17/06/2018 03:00,15.7,ug m-3,P
4333,HG1,NO2,17/06/2018 03:15,14.0,ug m-3,P
4334,HG1,NO2,17/06/2018 03:30,13.0,ug m-3,P
4335,HG1,NO2,17/06/2018 03:45,11.6,ug m-3,P
4336,HG1,NO2,17/06/2018 04:00,16.5,ug m-3,P
4337,HG1,NO2,17/06/2018 04:15,19.7,ug m-3,P
4338,HG1,NO2,17/06/2018 04:30,18.5,ug m-3,P
4339,HG1,NO2,17/06/2018 04:45,18.0,ug m-3,P
4340,HG1,NO2,17/06/2018 05:00,13.3,ug m-3,P
4341,HG1,NO2,17/06/2018 05:15,13.4,ug m-3,P
4342,HG1,NO2,17/06/2018 05:30,17.2,ug m-3,P
4343,HG1,NO2,17/06/2018 05:45,17.3,ug m-3,P
4344,HG1,NO2,17/06/2018 06:00,17.8,ug m-3,P
4345,HG1,NO2,17/06/2018 06:15,17.1,ug m-3,P
4346,HG1,NO2,17/06/2018 06:30,18.0,ug m-3,P
4347,HG1,NO2,17/06/2018 06:45,17.2,ug m-3,P
4348,HG1,NO2,17/06/2018 07:00,15.7,ug m-3,P
4349,HG1,NO2,17/06/2018 07:15,22.1,ug m-3,P
4350,HG1,NO2,17/06/2018 07:30,19.6,ug m-3,P
4351,HG1,NO2,17/06/2018 07:45,23.4,ug m-3,P
4352,HG1,NO2,17/06/2018 08:00,20.9,ug m-3,P
4353,HG1,NO2,17/06/2018 08:15,17.0,ug m-3,P
4354,HG1,NO2,17/06/2018 08:30,11.8,ug m-3,P
4355,HG1,NO2,17/06/2018 08:45,14.4,ug m-3,P
4356,HG1,NO2,17/06/2018 09:00,17.7,ug m-3,P
4357,HG1,NO2,17/06/2018 09:15,14.3,ug m-3,P
4358,HG1,NO2,17/06/2018 09:30,14.5,ug m-3,P
4359,HG1,NO2,17/06/2018 09:45,14.3,ug m-3,P
4360,HG1,NO2,17/06/2018 10:00,14.9,ug m-3,P
4361,HG1,NO2,17/06/2018 10:15,21.0,ug m-3,P
4362,HG1,NO2,17/06/2018 10:30,20.1,ug m-3,P
4363,HG1,NO2,17/06/2018 10:45,22.3,ug m-3,P
4364,HG1,NO2,17/06/2018 11:00,18.1,ug m-3,P
4365,HG1,NO2,17/06/2018 11:15,13.4,ug m-3,P
4366,HG1,NO2,17/06/2018 11:30,19.4,ug m-3,P
4367,HG1,NO2,17/06/2018 11:45,18.2,ug m-3,P
4368,HG1,NO2,17/06/2018 12:00,20.7,ug m-3,P
4369,HG1,NO2,17/06/2018 12:15,21.9,ug m-3,P
4370,HG1,NO2,17/06/2018 12:30,24.4,ug m-3,P
4371,HG1,NO2,17/06/2018 12:45,22.6,ug m-3,P
4372,HG1,NO2,17/06/2018 13:00,21.0,ug m-3,P
4373,HG1,NO2,17/06/2018 13:15,23.2,ug m-3,P
4374,HG1,NO2,17/06/2018 13:30,25.7,ug m-3,P
4375,HG1,NO2,17/06/2018 13:45,26.4,ug m-3,P
4376,HG1,NO2,17/06/2018 14:00,31.0,ug m-3,P
4377,HG1,NO2,17/06/2018 14:15,29.7,ug m-3,P
4378,HG1,NO2,17/06/2018 14:30,24.7,ug m-3,P
4379,HG1,NO2,17/06/2018 14:45,31.1,ug m-3,P
4380,HG1,NO2,17/06/2018 15:00,26.3,ug m-3,P
4381,HG1,NO2,17/06/2018 15:15,26.1,ug m-3,P
4382,HG1,NO2,17/06/2018 15:30,24.2,ug m-3,P
4383,HG1,NO2,17/06/2018 15:45,25.9,ug m-3,P
4384,HG1,NO2,17/06/2018 16:00,24.3,ug m-3,P
4385,HG1,NO2,17/06/2018 16:15,26.2,ug m-3,P
4386,HG1,NO2,17/06/2018 16:30,24.6,ug m-3,P
4387,HG1,NO2,17/06/2018 16:45,26.1,ug m-3,P
4388,HG1,NO2,17/06/2018 17:00,30.3,ug m-3,P
4389,HG1,NO2,17/06/2018 17:15,34.0,ug m-3,P
4390,HG1,NO2,17/06/2018 17:30,28.5,ug m-3,P
4391,HG1,NO2,17/06/2018 17:45,28.5,ug m-3,P
4392,HG1,NO2,17/06/2018 18:00,27.3,ug m-3,P
4393,HG1,NO2,17/06/2018 18:15,28.4,ug m-3,P
4394,HG1,NO2,17/06/2018 18:30,31.1,ug m-3,P
4395,HG1,NO2,17/06/2018 18:45,30.0,ug m-3,P
4396,HG1,NO2,17/06/2018 19:00,26.0,ug m-3,P
4397,HG1,NO2,17/06/2018 19:15,30.6,ug m-3,P
4398,HG1,NO2,17/06/2018 19:30,26.9,ug m-3,P
4399,HG1,NO2,17/06/2018 19:45,31.7,ug m-3,P
4400,HG1,NO2,17/06/2018 20:00,37.7,ug m-3,P
4401,HG1,NO2,17/06/2018 20:15,33.4,ug m-3,P
4402,HG1,NO2,17/06/2018 20:30,31.8,ug m-3,P
4403,HG1,NO2,17/06/2018 20:45,33.1,ug m-3,P
4404,HG1,NO2,17/06/2018 21:00,35.4,ug m-3,P
4405,HG1,NO2,17/06/2018 21:15,32.0,ug m-3,P
4406,HG1,NO2,17/06/2018 21:30,30.8,ug m-3,P
4407,HG1,NO2,17/06/2018 21:45,26.0,ug m-3,P
4408,HG1,NO2,17/06/2018 22:00,26.3,ug m-3,P
4409,HG1,NO2,17/06/2018 22:15,27.8,ug m-3,P
4410,HG1,NO2,17/06/2018 22:30,30.3,ug m-3,P
4411,HG1,NO2,17/06/2018 22:45,29.1,ug m-3,P
4412,HG1,NO2,17/06/2018 23:00,29.6,ug m-3,P
4413,HG1,NO2,17/06/2018 23:15,27.8,ug m-3,P
4414,HG1,NO2,17/06/2018 23:30,22.5,ug m-3,P
4415,HG1,NO2,17/06/2018 23:45,18.7,ug m-3,P
4416,HG1,NO2,18/06/2018 00:00,21.7,ug m-3,P
4417,HG1,NO2,18/06/2018 00:15,17.2,ug m-3,P
4418,HG1,NO2,18/06/2018 00:30,13.8,ug m-3,P
4419,HG1,NO2,18/06/2018 00:45,,ug m-3,P
4420,HG1,NO2,18/06/2018 01:00,,ug m-3,P
4421,HG1,NO2,18/06/2018 01:15,14.1,ug m-3,P
4422,HG1,NO2,18/06/2018 01:30,13.1,ug m-3,P
4423,HG1,NO2,18/06/2018 01:45,16.1,ug m-3,P
4424,HG1,NO2,18/06/2018 02:00,14.3,ug m-3,P
4425,HG1,NO2,18/06/2018 02:15,11.8,ug m-3,P
4426,HG1,NO2,18/06/2018 02:30,12.6,ug m-3,P
4427,HG1,NO2,18/06/2018 02:45,11.7,ug m-3,P
4428,HG1,NO2,18/06/2018 03:00,11.4,ug m-3,P
4429,HG1,NO2,18/06/2018 03:15,10.7,ug m-3,P
4430,HG1,NO2,18/06/2018 03:30,11.8,ug m-3,P
4431,HG1,NO2,18/06/2018 03:45,8.5,ug m-3,P
4432,HG1,NO2,18/06/2018 04:00,7.9,ug m-3,P
4433,HG1,NO2,18/06/2018 04:15,8.4,ug m-3,P
4434,HG1,NO2,18/06/2018 04:30,12.1,ug m-3,P
4435,HG1,NO2,18/06/2018 04:45,16.3,ug m-3,P
4436,HG1,NO2,18/06/2018 05:00,13.4,ug m-3,P
4437,HG1,NO2,18/06/2018 05:15,15.2,ug m-3,P
4438,HG1,NO2,18/06/2018 05:30,21.3,ug m-3,P
4439,HG1,NO2,18/06/2018 05:45,19.0,ug m-3,P
4440,HG1,NO2,18/06/2018 06:00,26.9,ug m-3,P
4441,HG1,NO2,18/06/2018 06:15,22.4,ug m-3,P
4442,HG1,NO2,18/06/2018 06:30,28.0,ug m-3,P
4443,HG1,NO2,18/06/2018 06:45,28.1,ug m-3,P
4444,HG1,NO2,18/06/2018 07:00,31.1,ug m-3,P
4445,HG1,NO2,18/06/2018 07:15,29.1,ug m-3,P
4446,HG1,NO2,18/06/2018 07:30,20.7,ug m-3,P
4447,HG1,NO2,18/06/2018 07:45,19.9,ug m-3,P
4448,HG1,NO2,18/06/2018 08:00,27.7,ug m-3,P
4449,HG1,NO2,18/06/2018 08:15,24.9,ug m-3,P
4450,HG1,NO2,18/06/2018 08:30,20.2,ug m-3,P
4451,HG1,NO2,18/06/2018 08:45,26.6,ug m-3,P
4452,HG1,NO2,18/06/2018 09:00,20.4,ug m-3,P
4453,HG1,NO2,18/06/2018 09:15,21.2,ug m-3,P
4454,HG1,NO2,18/06/2018 09:30,17.2,ug m-3,P
4455,HG1,NO2,18/06/2018 09:45,19.5,ug m-3,P
4456,HG1,NO2,18/06/2018 10:00,20.5,ug m-3,P
4457,HG1,NO2,18/06/2018 10:15,13.8,ug m-3,P
4458,HG1,NO2,18/06/2018 10:30,15.3,ug m-3,P
4459,HG1,NO2,18/06/2018 10:45,19.3,ug m-3,P
4460,HG1,NO2,18/06/2018 11:00,21.9,ug m-3,P
4461,HG1,NO2,18/06/2018 11:15,26.9,ug m-3,P
4462,HG1,NO2,18/06/2018 11:30,26.0,ug m-3,P
4463,HG1,NO2,18/06/2018 11:45,28.0,ug m-3,P
4464,HG1,NO2,18/06/2018 12:00,23.9,ug m-3,P
4465,HG1,NO2,18/06/2018 12:15,24.1,ug m-3,P
4466,HG1,NO2,18/06/2018 12:30,30.5,ug m-3,P
4467,HG1,NO2,18/06/2018 12:45,29.9,ug m-3,P
4468,HG1,NO2,18/06/2018 13:00,30.0,ug m-3,P
4469,HG1,NO2,18/06/2018 13:15,26.8,ug m-3,P
4470,HG1,NO2,18/06/2018 13:30,26.1,ug m-3,P
4471,HG1,NO2,18/06/2018 13:45,23.7,ug m-3,P
4472,HG1,NO2,18/06/2018 14:00,22.2,ug m-3,P
4473,HG1,NO2,18/06/2018 14:15,21.5,ug m-3,P
4474,HG1,NO2,18/06/2018 14:30,16.4,ug m-3,P
4475,HG1,NO2,18/06/2018 14:45,22.9,ug m-3,P
4476,HG1,NO2,18/06/2018 15:00,15.3,ug m-3,P
4477,HG1,NO2,18/06/2018 15:15,17.6,ug m-3,P
4478,HG1,NO2,18/06/2018 15:30,19.7,ug m-3,P
4479,HG1,NO2,18/06/2018 15:45,16.3,ug m-3,P
4480,HG1,NO2,18/06/2018 16:00,15.8,ug m-3,P
4481,HG1,NO2,18/06/2018 16:15,17.2,ug m-3,P
4482,HG1,NO2,18/06/2018 16:30,13.4,ug m-3,P
4483,HG1,NO2,18/06/2018 16:45,16.2,ug m-3,P
4484,HG1,NO2,18/06/2018 17:00,15.4,ug m-3,P
4485,HG1,NO2,18/06/2018 17:15,15.3,ug m-3,P
4486,HG1,NO2,18/06/2018 17:30,17.8,ug m-3,P
4487,HG1,NO2,18/06/2018 17:45,21.4,ug m-3,P
4488,HG1,NO2,18/06/2018 18:00,21.4,ug m-3,P
4489,HG1,NO2,18/06/2018 18:15,29.1,ug m-3,P
4490,HG1,NO2,18/06/2018 18:30,30.5,ug m-3,P
4491,HG1,NO2,18/06/2018 18:45,21.2,ug m-3,P
4492,HG1,NO2,18/06/2018 19:00,21.9,ug m-3,P
4493,HG1,NO2,18/06/2018 19:15,22.8,ug m-3,P
4494,HG1,NO2,18/06/2018 19:30,21.2,ug m-3,P
4495,HG1,NO2,18/06/2018 19:45,26.5,ug m-3,P
4496,HG1,NO2,18/06/2018 20:00,24.5,ug m-3,P
4497,HG1,NO2,18/06/2018 20:15,24.8,ug m-3,P
4498,HG1,NO2,18/06/2018 20:30,27.0,ug m-3,P
4499,HG1,NO2,18/06/2018 20:45,23.2,ug m-3,P
4500,HG1,NO2,18/06/2018 21:00,22.3,ug m-3,P
4501,HG1,NO2,18/06/2018 21:15,32.5,ug m-3,P
4502,HG1,NO2,18/06/2018 21:30,25.0,ug m-3,P
4503,HG1,NO2,18/06/2018 21:45,29.8,ug m-3,P
4504,HG1,NO2,18/06/2018 22:00,31.5,ug m-3,P
4505,HG1,NO2,18/06/2018 22:15,28.0,ug m-3,P
4506,HG1,NO2,18/06/2018 22:30,25.2,ug m-3,P
4507,HG1,NO2,18/06/2018 22:45,24.3,ug m-3,P
4508,HG1,NO2,18/06/2018 23:00,18.4,ug m-3,P
4509,HG1,NO2,18/06/2018 23:15,15.6,ug m-3,P
4510,HG1,NO2,18/06/2018 23:30,16.2,ug m-3,P
4511,HG1,NO2,18/06/2018 23:45,10.6,ug m-3,P
4512,HG1,NO2,19/06/2018 00:00,9.1,ug m-3,P
4513,HG1,NO2,19/06/2018 00:15,9.0,ug m-3,P
4514,HG1,NO2,19/06/2018 00:30,7.6,ug m-3,P
4515,HG1,NO2,19/06/2018 00:45,,ug m-3,P
4516,HG1,NO2,19/06/2018 01:00,,ug m-3,P
4517,HG1,NO2,19/06/2018 01:15,9.1,ug m-3,P
4518,HG1,NO2,19/06/2018 01:30,6.1,ug m-3,P
4519,HG1,NO2,19/06/2018 01:45,6.4,ug m-3,P
4520,HG1,NO2,19/06/2018 02:00,5.5,ug m-3,P
4521,HG1,NO2,19/06/2018 02:15,4.0,ug m-3,P
4522,HG1,NO2,19/06/2018 02:30,5.0,ug m-3,P
4523,HG1,NO2,19/06/2018 02:45,5.2,ug m-3,P
4524,HG1,NO2,19/06/2018 03:00,4.1,ug m-3,P
4525,HG1,NO2,19/06/2018 03:15,5.4,ug m-3,P
4526,HG1,NO2,19/06/2018 03:30,5.2,ug m-3,P
4527,HG1,NO2,19/06/2018 03:45,7.0,ug m-3,P
4528,HG1,NO2,19/06/2018 04:00,7.7,ug m-3,P
4529,HG1,NO2,19/06/2018 04:15,7.0,ug m-3,P
4530,HG1,NO2,19/06/2018 04:30,6.1,ug m-3,P
4531,HG1,NO2,19/06/2018 04:45,7.2,ug m-3,P
4532,HG1,NO2,19/06/2018 05:00,9.8,ug m-3,P
4533,HG1,NO2,19/06/2018 05:15,14.5,ug m-3,P
4534,HG1,NO2,19/06/2018 05:30,14.4,ug m-3,P
4535,HG1,NO2,19/06/2018 05:45,13.6,ug m-3,P
4536,HG1,NO2,19/06/2018 06:00,13.2,ug m-3,P
4537,HG1,NO2,19/06/2018 06:15,14.1,ug m-3,P
4538,HG1,NO2,19/06/2018 06:30,15.5,ug m-3,P
4539,HG1,NO2,19/06/2018 06:45,12.5,ug m-3,P
4540,HG1,NO2,19/06/2018 07:00,18.8,ug m-3,P
4541,HG1,NO2,19/06/2018 07:15,11.9,ug m-3,P
4542,HG1,NO2,19/06/2018 07:30,19.0,ug m-3,P
4543,HG1,NO2,19/06/2018 07:45,16.1,ug m-3,P
4544,HG1,NO2,19/06/2018 08:00,27.2,ug m-3,P
4545,HG1,NO2,19/06/2018 08:15,16.5,ug m-3,P
4546,HG1,NO2,19/06/2018 08:30,22.7,ug m-3,P
4547,HG1,NO2,19/06/2018 08:45,19.5,ug m-3,P
4548,HG1,NO2,19/06/2018 09:00,17.7,ug m-3,P
4549,HG1,NO2,19/06/2018 09:15,18.6,ug m-3,P
4550,HG1,NO2,19/06/2018 09:30,22.5,ug m-3,P
4551,HG1,NO2,19/06/2018 09:45,25.9,ug m-3,P
4552,HG1,NO2,19/06/2018 10:00,28.5,ug m-3,P
4553,HG1,NO2,19/06/2018 10:15,32.6,ug m-3,P
4554,HG1,NO2,19/06/2018 10:30,22.7,ug m-3,P
4555,HG1,NO2,19/06/2018 10:45,29.9,ug m-3,P
