,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
768,Address: 2953 Broderick Street,San FranciscoSales price: 3000000Sales date: 12/18/2015Bedrooms: 2Square feet: 1876Lot size: 1637,2953 Broderick St,2.5,2,1876,12/18/2015,3000000,37.797633,-122.444344,Cow Hollow,6,SingleFamily,1923,3179756,2151200,94123,15080315
770,Address: 27 Gaviota Way,San FranciscoSales price: 1750000Sales date: 12/18/2015Bedrooms: 2Square feet: 1252Lot size: 2509,27 Gaviota Way,3,3,2155,12/18/2015,1750000,37.739232,-122.44758,Miraloma Park,5,SingleFamily,1942,1476349,1250700,94127,15134945
771,Address: 5 Red Rock Way #75,San FranciscoSales price: 900000Sales date: 12/18/2015Bedrooms: 3Square feet: 0Lot size: 4,5 Red Rock Way # 75,2,3,1310,12/18/2015,900000,37.74598,-122.442612,Diamond Heights,6,Condominium,1964,926830,1098500,94131,15198984
772,Address: 227 Delta Street,San FranciscoSales price: 642000Sales date: 12/18/2015Bedrooms: 3Square feet: 825Lot size: 1498,227 Delta St,1,3,825,12/18/2015,642000,37.71541,-122.408311,Visitacion Valley,4,SingleFamily,1958,621768,707100,94134,15173656
773,Address: 156 Mary Teresa Street,San FranciscoSales price: 800000Sales date: 12/18/2015Bedrooms: 2Square feet: 1207Lot size: 0,156 Mary Teresa St,2,2,1207,12/18/2015,800000,37.713792,-122.398735,Little Hollywood,4,Condominium,2008,776466,757700,94134,114314023
775,Address: 131 Brussels Street,San FranciscoSales price: 1255000Sales date: 12/18/2015Bedrooms: 0Square feet: 1750Lot size: 2761,131 Brussels St,3,4,2269,12/18/2015,1255000,37.730359,-122.406597,Portola,6,SingleFamily,1916,1193728,888400,94134,15167071
783,Address: 557 Birch Street,San FranciscoSales price: 1575000Sales date: 12/17/2015Bedrooms: 0Square feet: 1635Lot size: 1500,557 Birch St,3,3,1635,12/17/2015,1575000,37.777827,-122.42579,Hayes Valley,10,SingleFamily,2001,1668248,1224800,94102,59700133
784,Address: 643 Natoma Street,San FranciscoSales price: 875000Sales date: 12/17/2015Bedrooms: 2Square feet: 830Lot size: 0,643A Natoma St # A,1,2,887,07/16/2014,725000,37.777526,-122.410789,South of Market,5,Condominium,1910,851282,975700,94103,123597664
786,Address: 281 Clinton Park,San FranciscoSales price: 1300000Sales date: 12/17/2015Bedrooms: 2Square feet: 1532Lot size: 0,281 Clinton Park,1,3,1532,12/17/2015,1300000,37.768856,-122.426261,Mission,6,Condominium,1916,1480952,1185400,94103,119685946
787,Address: 765 Market Street #31H,San FranciscoSales price: 2800000Sales date: 12/17/2015Bedrooms: 2Square feet: 1434Lot size: 60150,765 Market St APT 31H,3,2,1434,12/17/2015,2800000,37.78622,-122.40431,Yerba Buena,5,Condominium,2001,2641509,1006900,94103,63197354
788,Address: 188 Minna Street #28B,San FranciscoSales price: 2850000Sales date: 12/17/2015Bedrooms: 2Square feet: 1760Lot size: 33056,188 Minna St APT 28B,2.5,2,1740,12/17/2015,2850000,37.786289,-122.401374,Yerba Buena,5,Condominium,2005,3175738,1006900,94105,80735111
790,Address: 540 Texas Street,San FranciscoSales price: 2162500Sales date: 12/17/2015Bedrooms: 0Square feet: 975Lot size: 2495,540 Texas St,4,2,1700,12/17/2015,2162500,37.759462,-122.39557,Potrero Hill,5,SingleFamily,1926,1870505,1277600,94107,15150777
792,Address: 437 London Street,San FranciscoSales price: 760000Sales date: 12/17/2015Bedrooms: 2Square feet: 900Lot size: 2495,437 London St,1,2,900,12/17/2015,760000,37.722014,-122.435432,Excelsior,6,SingleFamily,1925,691756,767600,94112,15171058
793,Address: 528 Miramar Avenue,San FranciscoSales price: 918000Sales date: 12/17/2015Bedrooms: 2Square feet: 1328Lot size: 3798,528 Miramar Ave,1,2,1328,12/17/2015,918000,37.726323,-122.457891,Westwood Park,5,SingleFamily,1919,999148,1215700,94112,15140802
795,Address: 1326 Lyon Street,San FranciscoSales price: 945000Sales date: 12/17/2015Bedrooms: 2Square feet: 1181Lot size: 3431,1326 Lyon St,1.5,2,1300,12/17/2015,945000,37.783218,-122.444229,Lower Pacific Heights,5,Condominium,1906,967626,1178700,94115,89238425
796,Address: 1480 Golden Gate Avenue,San FranciscoSales price: 1809000Sales date: 12/17/2015Bedrooms: 0Square feet: 0Lot size: 4000,1480 Golden Gate Ave,2.5,4,2151,12/17/2015,1809000,37.779426,-122.434875,Western Addition,8,Condominium,1900,1853668,983400,94115,116157304
797,Address: 2076 14th Avenue,San FranciscoSales price: 1280000Sales date: 12/17/2015Bedrooms: 0Square feet: 1374Lot size: 3589,2076 14th Ave,1,2,1374,12/17/2015,1280000,37.749428,-122.470497,Golden Gate Heights,6,SingleFamily,1941,1013309,1476600,94116,15115459
799,Address: 539 44th Avenue,San FranciscoSales price: 998500Sales date: 12/17/2015Bedrooms: 3Square feet: 1290Lot size: 3000,539 44th Ave,1,2,1290,12/17/2015,998500,37.778322,-122.505364,Outer Richmond,6,SingleFamily,1922,1028598,1214000,94121,15093075
800,Address: 1555 21st Avenue,San FranciscoSales price: 1100000Sales date: 12/17/2015Bedrooms: 3Square feet: 1204Lot size: 3000,1555 21st Ave,2,2,1204,12/17/2015,1100000,37.758688,-122.479261,Central Sunset,5,SingleFamily,1926,1078248,1125700,94122,15106778
801,Address: 1383 29th Avenue,San FranciscoSales price: 1175000Sales date: 12/17/2015Bedrooms: 0Square feet: 1475Lot size: 2500,1383 29th Ave,2,4,1475,12/17/2015,1175000,37.761563,-122.488023,Central Sunset,7,SingleFamily,1941,1143222,1125700,94122,15103364
805,Address: 1783 Newcomb Avenue,San FranciscoSales price: 680000Sales date: 12/17/2015Bedrooms: 2Square feet: 1385Lot size: 2500,1783 Newcomb Ave,1,2,1385,12/17/2015,680000,37.736956,-122.393362,Bayview,6,SingleFamily,1925,579868,731900,94124,15156278
806,Address: 1401 Shafter Avenue,San FranciscoSales price: 755000Sales date: 12/17/2015Bedrooms: 2Square feet: 1412Lot size: 2495,1401 Shafter Ave,2,2,1412,12/17/2015,755000,37.728789,-122.387291,Bayview,5,SingleFamily,1929,756205,731900,94124,15154015
815,Address: 142 Russ Street #5,San FranciscoSales price: 1475000Sales date: 12/16/2015Bedrooms: 2Square feet: 2198Lot size: 4979,142 Russ St STE 5,2,2,2198,12/20/2015,1475000,37.778152,-122.407806,South of Market,4,Condominium,1999,1603543,975700,94103,80734665
816,Address: 6 Mint Plaza #702A,San FranciscoSales price: 2550000Sales date: 12/16/2015Bedrooms: 3Square feet: 1670Lot size: 5738,6 Mint Plz APT 702A,3,3,1670,12/16/2015,2550000,37.78308,-122.407541,South of Market,6,Condominium,1900,2268558,975700,94103,89240438
819,Address: 2080 3rd Street #8,San FranciscoSales price: 890000Sales date: 12/16/2015Bedrooms: 1Square feet: 928Lot size: 3363,2080 3rd St APT 8,2,1,998,12/17/2015,875000,37.763302,-122.3891,Central Waterfront - Dogpatch,3,Condominium,1998,986153,1129000,94107,80732173
821,Address: 555 4th Street #513,San FranciscoSales price: 1180000Sales date: 12/16/2015Bedrooms: 2Square feet: 1177Lot size: 63237,555 4th St UNIT 513,2,2,1177,12/16/2015,1180000,37.779422,-122.396712,South of Market,5,Condominium,2006,1225684,975700,94107,79846666
823,Address: 650 Delancey Street #203,San FranciscoSales price: 2175000Sales date: 12/16/2015Bedrooms: 0Square feet: 1619Lot size: 61922,650 Delancey St APT 203,2,2,1619,12/16/2015,2175000,37.782775,-122.389686,South Beach,3,Condominium,1996,2033936,1286900,94107,80735775
824,Address: 1945 Washington Street #411,San FranciscoSales price: 665000Sales date: 12/16/2015Bedrooms: 1Square feet: 653Lot size: 17557,1945 Washington St APT 411,1,1,653,12/16/2015,665000,37.792472,-122.425281,Pacific Heights,3,Condominium,1987,723213,1910700,94109,15074158
826,Address: 1143 Naples Street,San FranciscoSales price: 950000Sales date: 12/16/2015Bedrooms: 5Square feet: 3034Lot size: 3205,1143 Naples St,3,5,3034,12/16/2015,950000,37.712673,-122.436874,Crocker Amazon,9,SingleFamily,1920,1235649,823000,94112,15178123
827,Address: 130 Shakespeare Street,San FranciscoSales price: 1000000Sales date: 12/16/2015Bedrooms: 2Square feet: 740Lot size: 2500,130 Shakespeare St,14,7,1308,12/23/2015,1000000,37.708635,-122.462835,Outer Mission,7,SingleFamily,2015,804491,814200,94112,15196201
829,Address: 559 21st Avenue,San FranciscoSales price: 1250000Sales date: 12/16/2015Bedrooms: 0Square feet: 1400Lot size: 3000,559 21st Ave,1,2,1400,12/16/2015,1250000,37.77724,-122.480556,Central Richmond,5,SingleFamily,1918,1178840,1485300,94121,15095382
830,Address: 1706 12th Avenue,San FranciscoSales price: 1500000Sales date: 12/16/2015Bedrooms: 4Square feet: 2739Lot size: 2021,1706 12th Ave,2,4,1861,12/16/2015,1500000,37.75624,-122.468725,Inner Sunset,8,SingleFamily,1938,1439647,1357900,94122,15111575
832,Address: 71 Los Palmos Drive,San FranciscoSales price: 1080000Sales date: 12/16/2015Bedrooms: 3Square feet: 1278Lot size: 2208,71 Los Palmos Dr,1.5,3,1278,12/16/2015,1080000,37.734774,-122.447415,Miraloma Park,6,SingleFamily,1955,974552,1250700,94127,15137033
833,Address: 344 Moncada Way,San FranciscoSales price: 1415000Sales date: 12/16/2015Bedrooms: 0Square feet: 1778Lot size: 5510,344 Moncada Way,1,2,1778,12/16/2015,1415000,37.729763,-122.469902,Ingleside Terrace,6,SingleFamily,1925,1191747,1624900,94127,15186967
834,Address: 15 Santa Clara Avenue,San FranciscoSales price: 2000000Sales date: 12/16/2015Bedrooms: 5Square feet: 2146Lot size: 5436,15 Santa Clara Ave,2,5,2515,12/16/2015,2000000,37.739074,-122.465767,St. Francis Wood,7,SingleFamily,1921,2167947,3056100,94127,15135625
835,Address: 2576 Diamond Street,San FranciscoSales price: 1265000Sales date: 12/16/2015Bedrooms: 2Square feet: 878Lot size: 2500,2576 Diamond St,2,2,878,12/16/2015,1265000,37.737683,-122.43496,Glen Park,5,SingleFamily,1906,1368609,1660200,94131,15184575
836,Address: 163 Monterey Boulevard,San FranciscoSales price: 1281000Sales date: 12/16/2015Bedrooms: 0Square feet: 1075Lot size: 2809,163 Monterey Blvd,2,3,1476,12/16/2015,1281000,37.731291,-122.438902,Sunnyside,5,SingleFamily,1939,1207825,1038200,94131,15186139
837,Address: 455 Vallejo Street #111,San FranciscoSales price: 875000Sales date: 12/16/2015Bedrooms: 0Square feet: 825Lot size: 20344,455 Vallejo St APT 111,1,1,825,12/16/2015,875000,37.798796,-122.404766,Telegraph Hill,3,Condominium,1973,877891,1238700,94133,15066608
843,Address: 333 1st Street #2103,San FranciscoSales price: 1029000Sales date: 12/15/2015Bedrooms: 1Square feet: 713Lot size: 38571,333 1st St PH 2103,1,1,713,12/15/2015,1029000,37.787029,-122.393638,South Beach,3,Condominium,2004,941770,1286900,94105,64972578
846,Address: 260 King Street #421,San FranciscoSales price: 731000Sales date: 12/15/2015Bedrooms: 1Square feet: 695Lot size: 213232,260 King St UNIT 421,1,1,695,12/15/2015,731000,37.777641,-122.393417,South of Market,3,Condominium,2004,740291,975700,94107,69819708
849,Address: 1177 California Street #501,San FranciscoSales price: 900000Sales date: 12/15/2015Bedrooms: 0Square feet: 884Lot size: 31662,1177 California St APT 501,1,1,884,12/15/2015,900000,37.791089,-122.413658,Downtown,3,Condominium,1978,953442,807800,94108,15068551
850,Address: 1896 Pacific Avenue #802,San FranciscoSales price: 250000Sales date: 12/15/2015Bedrooms: 0Square feet: 1953Lot size: 8537,1896 Pacific Ave APT 802,2.5,2,2272,12/17/2014,2735000,37.794706,-122.426347,Pacific Heights,6,Condominium,1924,2400315,1910700,94109,15072997
851,Address: 1250 Jones Street #802,San FranciscoSales price: 1680000Sales date: 12/15/2015Bedrooms: 0Square feet: 1115Lot size: 10278,1250 Jones St APT 802,1,1,1115,12/15/2015,1680000,37.793071,-122.414049,Nob Hill,5,Condominium,1929,1513279,1459200,94109,15067896
852,Address: 1807 Jones Street,San FranciscoSales price: 1700000Sales date: 12/15/2015Bedrooms: 0Square feet: 1467Lot size: 3025,1807 Jones St,2,2,1467,12/15/2015,1700000,37.79792,-122.415745,Russian Hill,5,Condominium,1922,1670920,1630000,94109,15066281
854,Address: 1248 Utah Street,San FranciscoSales price: 2500000Sales date: 12/15/2015Bedrooms: 3Square feet: 2509Lot size: 2247,1248 Utah St,4,4,2770,12/15/2015,2500000,37.753647,-122.405683,Mission,8,SingleFamily,1915,2323469,1185400,94110,15151938
855,Address: 2294 42nd Avenue,San FranciscoSales price: 1060000Sales date: 12/15/2015Bedrooms: 3Square feet: 1498Lot size: 2060,2294 42nd Ave,2,3,1650,12/15/2015,1060000,37.743988,-122.500211,Outer Parkside,7,SingleFamily,1946,1126530,981900,94116,15118743
856,Address: 2771 38th Avenue,San FranciscoSales price: 1175000Sales date: 12/15/2015Bedrooms: 2Square feet: 1011Lot size: 3000,2771 38th Ave,2,3,1655,12/15/2015,1175000,37.735233,-122.495898,Outer Parkside,7,SingleFamily,1948,1156510,981900,94116,15125969
858,Address: 544 Waller Street #1,San FranciscoSales price: 1900000Sales date: 12/15/2015Bedrooms: 2Square feet: 860Lot size: 3315,544 Waller St # 1,3,3,1312,12/15/2015,1900000,37.771145,-122.43275,Hayes Valley,5,Condominium,1983,967555,1224800,94117,15079164
861,Address: 699 36th Avenue #408,San FranciscoSales price: 925000Sales date: 12/15/2015Bedrooms: 3Square feet: 1639Lot size: 9735,699 36th Ave APT 408,3,3,1639,12/15/2015,925000,37.775999,-122.49655,Outer Richmond,7,SingleFamily,1997,982950,1214000,94121,15095966
864,Address: 16 Miraloma Drive,San FranciscoSales price: 2700000Sales date: 12/15/2015Bedrooms: 3Square feet: 3163Lot size: 10558,16 Miraloma Dr,4,6,4883,12/15/2015,2700000,37.739831,-122.460533,St. Francis Wood,11,SingleFamily,1928,4745269,3056100,94127,15136743
865,Address: 155 Arbor Street,San FranciscoSales price: 1080000Sales date: 12/15/2015Bedrooms: 0Square feet: 1550Lot size: 2400,155 Arbor St,1,3,1550,12/15/2015,1080000,37.736967,-122.437193,Glen Park,6,SingleFamily,1937,1174789,1660200,94131,15200513
867,Address: 2212 Castro Street,San FranciscoSales price: 3595000Sales date: 12/15/2015Bedrooms: 3Square feet: 3914Lot size: 2625,2212 Castro St,4,4,4017,12/15/2015,3595000,37.743817,-122.433688,Noe Valley,10,SingleFamily,2007,3622440,1782000,94131,15200088
869,Address: 1821 Grant Avenue #101,San FranciscoSales price: 835000Sales date: 12/15/2015Bedrooms: 0Square feet: 1048Lot size: 4240,1821 Grant Ave APT 101,1,1,1048,12/15/2015,835000,37.803748,-122.408531,Telegraph Hill,2,Condominium,1975,900868,1238700,94133,15064391
870,Address: 1132 Goettingen Street,San FranciscoSales price: 850000Sales date: 12/15/2015Bedrooms: 4Square feet: 1586Lot size: 1833,1132 Goettingen St,2.5,4,1586,12/15/2015,850000,37.717968,-122.403125,Visitacion Valley,6,SingleFamily,1947,761085,707100,94134,15172839
878,Address: 130 Langton Street #A,San FranciscoSales price: 750000Sales date: 12/14/2015Bedrooms: 2Square feet: 1000Lot size: 1990,130A Langton St # A,1.5,2,1000,12/14/2015,750000,37.77576,-122.40796,South of Market,3,Condominium,1906,801338,975700,94103,15147987
880,Address: 760 Treat Avenue #1,San FranciscoSales price: 1530000Sales date: 12/14/2015Bedrooms: 2Square feet: 1275Lot size: 3065,760 Treat Ave # 1,2,3,1275,12/14/2015,1530000,37.75797,-122.413821,Mission,5,Condominium,1900,1411622,1185400,94110,69820035
882,Address: 720 Clipper Street,San FranciscoSales price: 1500000Sales date: 12/14/2015Bedrooms: 0Square feet: 3202Lot size: 2581,720-722 Clipper St,4,5,3202,12/14/2015,1500000,37.748866,-122.440925,Noe Valley,11,MultiFamily2To4,1976,2014246,1782000,94114,15181090
883,Address: 2820 Jackson Street,San FranciscoSales price: 4000000Sales date: 12/14/2015Bedrooms: 5Square feet: 3212Lot size: 2650,2820 Jackson St,3.5,5,3212,12/14/2015,4000000,37.791799,-122.44168,Pacific Heights,12,SingleFamily,1900,5095625,1910700,94115,15081160
884,Address: 1327 Cabrillo Street,San FranciscoSales price: 1285000Sales date: 12/14/2015Bedrooms: 3Square feet: 1755Lot size: 2750,1327 Cabrillo St,1,3,1755,12/14/2015,1285000,37.774707,-122.472938,Central Richmond,6,Condominium,1922,1352305,1485300,94118,79843912
885,Address: 783 La Playa Street #2,San FranciscoSales price: 535000Sales date: 12/14/2015Bedrooms: 1Square feet: 667Lot size: 2295,783 La Playa St # 2,1,1,667,12/14/2015,535000,37.77369,-122.51034,Outer Richmond,3,Condominium,1991,564369,1214000,94121,15096544
886,Address: 1526 45th Avenue,San FranciscoSales price: 925000Sales date: 12/14/2015Bedrooms: 4Square feet: 1330Lot size: 3000,1526 45th Ave,2,2,1400,12/14/2015,925000,37.75806,-122.504358,Outer Sunset,8,SingleFamily,1916,1025103,1031800,94122,15107837
890,Address: 469 Clementina Street #12,San FranciscoSales price: 650000Sales date: 12/11/2015Bedrooms: 1Square feet: 600Lot size: 7800,469 Clementina St APT 12,1,1,600,12/11/2015,650000,37.779336,-122.405351,South of Market,3,Condominium,1993,634498,975700,94103,15147481
891,Address: 9 Lafayette Street #3,San FranciscoSales price: 975000Sales date: 12/11/2015Bedrooms: 0Square feet: 1215Lot size: 2205,9 Lafayette St # 3,2,2,1215,12/11/2015,975000,37.773411,-122.417548,South of Market,4,Condominium,2003,1020988,975700,94103,69817812
894,Address: 355 1st Street #S909,San FranciscoSales price: 1249000Sales date: 12/11/2015Bedrooms: 2Square feet: 995Lot size: 38571,355 1st St UNIT S909,2,2,995,12/11/2015,1249000,37.787031,-122.393642,South Beach,4,Condominium,2004,1256822,1286900,94105,64972644
900,Address: 1324 20th Street,San FranciscoSales price: 1317500Sales date: 12/11/2015Bedrooms: 2Square feet: 1000Lot size: 1646,1324 20th St,1,2,1000,12/11/2015,1317500,37.760291,-122.394893,Potrero Hill,5,SingleFamily,1925,1392668,1277600,94107,15149654
902,Address: 1521 Sutter Street #304,San FranciscoSales price: 1095000Sales date: 12/11/2015Bedrooms: 2Square feet: 999Lot size: 10328,1521 Sutter St APT 304,2,2,1098,12/11/2015,1095000,37.786731,-122.425918,Lower Pacific Heights,4,Condominium,2008,1201009,1178700,94109,89238700
903,Address: 2828 Polk Street,San FranciscoSales price: 1650000Sales date: 12/11/2015Bedrooms: 2Square feet: 1325Lot size: 0,2828 Polk St,2,2,1325,12/11/2015,1650000,37.802829,-122.423092,Russian Hill,5,Condominium,1941,1702947,1630000,94109,119685045
905,Address: 55 Alvarado Street,San FranciscoSales price: 1220000Sales date: 12/11/2015Bedrooms: 2Square feet: 994Lot size: 0,55 Alvarado St,1,2,994,12/11/2015,1220000,37.754366,-122.422347,Mission,4,Condominium,1906,1164724,1185400,94110,122245120
906,Address: 1088 Huron Avenue #1,San FranciscoSales price: 486000Sales date: 12/11/2015Bedrooms: 1Square feet: 596Lot size: 2596,1088 Huron Ave # 1,1,1,596,12/11/2015,486000,37.708438,-122.45457,Outer Mission,4,Condominium,1999,473967,814200,94112,15195679
908,Address: 4021 Mission Street,San FranciscoSales price: 1052000Sales date: 12/11/2015Bedrooms: 2Square feet: 1239Lot size: 2495,4021 Mission St,1,2,1416,12/11/2015,1052000,37.733106,-122.426556,Bernal Heights,6,SingleFamily,1941,1127833,1248000,94112,15164877
909,Address: 154 Westwood Drive,San FranciscoSales price: 1108000Sales date: 12/11/2015Bedrooms: 0Square feet: 1200Lot size: 4499,154 Westwood Dr,2,3,1200,12/11/2015,1108000,37.728721,-122.458881,Westwood Park,5,SingleFamily,1925,1094903,1215700,94112,15140632
911,Address: 38 Levant Street,San FranciscoSales price: 1593000Sales date: 12/11/2015Bedrooms: 0Square feet: 1090Lot size: 3123,38 Levant St,1.5,2,1090,12/11/2015,1593000,37.764521,-122.442597,Corona Heights,5,SingleFamily,1938,1426596,1475100,94114,15127261
912,Address: 2215 California Street,San FranciscoSales price: 5050000Sales date: 12/11/2015Bedrooms: 0Square feet: 2316Lot size: 3454,2215 California St,6,5,3485,12/11/2015,5050000,37.788944,-122.431099,Lower Pacific Heights,7,SingleFamily,1900,5073152,1178700,94115,15075139
