,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
13428,Address: 631 Folsom Street #6B,San FranciscoSales price: 889000Sales date: 06/28/2013Bedrooms: 2Square feet: 1054Lot size: 38089,631 Folsom St APT 6B,2,2,1054,12/05/2014,221500,37.784714,-122.396873,Yerba Buena,5,Condominium,2009,1406326,993200,94107,89240639
13429,Address: 219 Brannan Street #10C,San FranciscoSales price: 890000Sales date: 06/28/2013Bedrooms: 1Square feet: 899Lot size: 82966,219 Brannan St UNIT 10C,1,1,899,06/28/2013,890000,37.782575,-122.390364,South Beach,3,Condominium,2000,1144067,1269100,94107,50883645
13433,Address: 366 Claremont Boulevard,San FranciscoSales price: 937500Sales date: 06/28/2013Bedrooms: 0Square feet: 1494Lot size: 3024,366 Claremont Blvd,1.5,3,1788,06/28/2013,937500,37.739898,-122.465598,West Portal,8,SingleFamily,1925,1905983,1551600,94127,15135399
13434,Address: 2130 34th Avenue,San FranciscoSales price: 970000Sales date: 06/28/2013Bedrooms: 5Square feet: 1796Lot size: 3021,2130 34th Ave,4,4,1796,06/28/2013,970000,37.747329,-122.491784,Parkside,7,SingleFamily,1941,1307061,1094000,94116,15117398
13436,Address: 1335 Minna Street #2,San FranciscoSales price: 1025000Sales date: 06/28/2013Bedrooms: 4Square feet: 1948Lot size: 1973,1335 Minna St # 2,2,1,1948,06/28/2013,1025000,37.767715,-122.41898,Mission,7,Condominium,2001,1278572,1167700,94103,59700370
13437,Address: 410 Jessie Street #902,San FranciscoSales price: 1075000Sales date: 06/28/2013Bedrooms: 1Square feet: 1379Lot size: 7776,410 Jessie St STE 101,1,1,2026,09/05/2014,1820000,37.783195,-122.407695,South of Market,4,Condominium,1926,2247074,957300,94103,59779812
13440,Address: 1800 Bryant Street #202,San FranciscoSales price: 825000Sales date: 02/08/2016Bedrooms: 1Square feet: 935Lot size: 14972,1800 Bryant St STE 202,2,1,935,02/08/2016,825000,37.764088,-122.410828,Mission,3,Condominium,2000,888893,1167700,94110,54487721
13441,Address: 3919 17th Street,San FranciscoSales price: 1065000Sales date: 02/08/2016Bedrooms: 1Square feet: 968Lot size: 1584,3919 17th St,1,2,968,02/08/2016,1065000,37.76241,-122.433456,Eureka Valley - Dolores Heights - Castro,4,MultiFamily2To4,1910,1001151,1718500,94114,63158562
13443,Address: 325 Locust Street,San FranciscoSales price: 1925000Sales date: 02/08/2016Bedrooms: 3Square feet: 1950Lot size: 312,325 Locust St,2,3,1950,02/08/2016,1925000,37.787916,-122.452338,Presidio Heights,7,Condominium,1905,2518467,5244900,94118,50883158
13444,Address: 50 Longview Court,San FranciscoSales price: 1250000Sales date: 02/08/2016Bedrooms: 3Square feet: 1703Lot size: 2805,50 Longview Ct,2,4,1703,02/08/2016,1250000,37.748415,-122.450795,Midtown Terrace,8,SingleFamily,1955,1357552,1108400,94131,15131999
13451,Address: 2243 Franklin Street,San FranciscoSales price: 1950000Sales date: 02/05/2016Bedrooms: 2Square feet: 1463Lot size: 3582,2243 Franklin St,2,2,1463,02/05/2016,1950000,37.795139,-122.425309,Pacific Heights,7,Condominium,1900,1917877,1884400,94109,15073030
13452,Address: 576 Brunswick Street,San FranciscoSales price: 609000Sales date: 02/05/2016Bedrooms: 0Square feet: 1200Lot size: 2661,576 Brunswick St,1,2,1200,02/05/2016,609000,37.710208,-122.445075,Crocker Amazon,5,SingleFamily,1931,634167,817600,94112,15179045
13453,Address: 79 Seward Street,San FranciscoSales price: 2350000Sales date: 02/05/2016Bedrooms: 3Square feet: 2650Lot size: 2622,79 Seward St,2,3,2650,02/05/2016,2350000,37.758626,-122.440801,Eureka Valley - Dolores Heights - Castro,8,SingleFamily,1929,2222794,1718500,94114,15129566
13455,Address: 2105 Buchanan Street #6,San FranciscoSales price: 1770000Sales date: 02/05/2016Bedrooms: 2Square feet: 1700Lot size: 4668,2105 Buchanan St APT 6,2,3,1700,02/05/2016,1770000,37.789597,-122.430787,Pacific Heights,5,Condominium,1921,1124419,1884400,94115,15074690
13456,Address: 2017 Buchanan Street,San FranciscoSales price: 2800000Sales date: 02/05/2016Bedrooms: 4Square feet: 2850Lot size: 2152,2017 Buchanan St,4,4,2850,02/05/2016,2800000,37.788913,-122.430728,Lower Pacific Heights,7,Condominium,1890,3050160,1146900,94115,21699068
13457,Address: 1015 Ashbury Street #2,San FranciscoSales price: 1350000Sales date: 02/05/2016Bedrooms: 0Square feet: 1147Lot size: 4988,1015 Ashbury St APT 2,2,2,1252,02/05/2016,1350000,37.76432,-122.446342,Parnassus - Ashbury,4,Condominium,1913,1319182,2111800,94117,79843553
13460,Address: 170 Bridgeview Drive,San FranciscoSales price: 725000Sales date: 02/05/2016Bedrooms: 3Square feet: 1297Lot size: 3070,170 Bridgeview Dr,2,3,1297,02/05/2016,725000,37.735503,-122.397062,Silver Terrace,6,SingleFamily,1964,806345,720300,94124,15157051
13461,Address: 884 Ingerson Avenue,San FranciscoSales price: 850000Sales date: 02/05/2016Bedrooms: 0Square feet: 1789Lot size: 2495,884 Ingerson Ave,3,5,1789,02/05/2016,850000,37.71805,-122.390617,Bayview,8,SingleFamily,1964,908126,719000,94124,15154657
13462,Address: 475 Princeton Street,San FranciscoSales price: 860000Sales date: 02/05/2016Bedrooms: 0Square feet: 1254Lot size: 1751,475 Princeton St,1,2,1254,02/05/2016,860000,37.72396,-122.413872,Portola,5,SingleFamily,1949,796172,891600,94134,15170072
13468,Address: 651 5th Avenue,San FranciscoSales price: 825000Sales date: 05/01/2013Bedrooms: 0Square feet: 1003Lot size: 3009,651 5th Ave,2,2,1003,05/01/2013,825000,37.77632,-122.462935,Inner Richmond,5,Condominium,1900,901934,1679000,94118,116156060
13470,Address: 1822 33rd Avenue,San FranciscoSales price: 530000Sales date: 05/01/2013Bedrooms: 0Square feet: 1682Lot size: 3028,1822 33rd Ave,1,3,1682,05/01/2013,530000,37.753107,-122.491111,Central Sunset,7,SingleFamily,1941,1164590,1111300,94122,15112922
13472,Address: 55 Retiro Way,San FranciscoSales price: 2750000Sales date: 05/01/2013Bedrooms: 4Square feet: 2593Lot size: 3173,55 Retiro Way,3,5,2593,05/01/2013,2750000,37.805053,-122.438321,Marina,11,SingleFamily,1927,4522763,2157700,94123,15069633
13473,Address: 240 Santa Paula Avenue,San FranciscoSales price: 1700000Sales date: 05/01/2013Bedrooms: 0Square feet: 1962Lot size: 6030,240 Santa Paula Ave,2,4,2020,05/01/2013,1750000,37.736068,-122.463188,St. Francis Wood,7,SingleFamily,1924,3001984,3009100,94127,15138113
13475,Address: 690 Panorama Drive,San FranciscoSales price: 736000Sales date: 05/01/2013Bedrooms: 4Square feet: 1095Lot size: 3386,690 Panorama Dr,2,5,1095,05/01/2013,736000,37.753789,-122.452551,Midtown Terrace,9,SingleFamily,1964,1175708,1108400,94131,15131196
13476,Address: 151 Olympia Way,San FranciscoSales price: 1250000Sales date: 05/01/2013Bedrooms: 3Square feet: 1530Lot size: 4346,151 Olympia Way,2,3,1930,05/01/2013,1250000,37.751062,-122.454152,Midtown Terrace,9,SingleFamily,1957,1530692,1108400,94131,15132464
13477,Address: 2156 Leavenworth Street,San FranciscoSales price: 1475000Sales date: 05/01/2013Bedrooms: 2Square feet: 1875Lot size: 3750,2156 Leavenworth St,2,3,1875,05/01/2013,1475000,37.801063,-122.417441,Russian Hill,6,Condominium,1924,1959255,1608800,94133,15065389
13480,Address: 501 Beale Street #16F,San FranciscoSales price: 343500Sales date: 04/30/2013Bedrooms: 2Square feet: 852Lot size: 22594,501 Beale St UNIT 16F,1,2,852,04/30/2013,343500,37.786235,-122.389068,South Beach,4,Condominium,2006,1134442,1269100,94105,71713747
13481,Address: 501 Beale Street #11D,San FranciscoSales price: 1250000Sales date: 04/30/2013Bedrooms: 2Square feet: 1259Lot size: 22594,501 Beale St UNIT 11D,2,2,1259,04/30/2013,1250000,37.786235,-122.389068,South Beach,4,Condominium,2006,1951632,1269100,94105,69819294
13482,Address: 425 1st Street #1902,San FranciscoSales price: 1375000Sales date: 04/30/2013Bedrooms: 2Square feet: 1309Lot size: 56023,425 1st St UNIT 1902,2,2,1309,03/04/2016,2190000,37.786064,-122.392173,South Beach,4,Condominium,2008,2271302,1269100,94105,82786094
13484,Address: 75 Folsom Street #1502,San FranciscoSales price: 3900000Sales date: 04/30/2013Bedrooms: 2Square feet: 1302Lot size: 151160,75 Folsom St APT 1502,2,2,1302,04/30/2013,3900000,37.7898,-122.389765,South Beach,4,Condominium,1991,1633339,1269100,94105,15147576
13485,Address: 451 Kansas Street #560,San FranciscoSales price: 636000Sales date: 04/30/2013Bedrooms: 1Square feet: 690Lot size: 80311,451 Kansas St UNIT 560,1,1,775,04/30/2013,636000,37.764114,-122.402984,Potrero Hill,3,Condominium,2007,855962,1264000,94107,89237911
13488,Address: 1 Daniel Burnham Court #707,San FranciscoSales price: 865000Sales date: 04/30/2013Bedrooms: 3Square feet: 1613Lot size: 46157,1 Daniel Burnham Ct APT 707,3,3,1613,03/23/2005,1100000,37.786755,-122.4225,Van Ness - Civic Center,6,Condominium,1988,1536503,839200,94109,15076634
13489,Address: 2724 21st Street,San FranciscoSales price: 340000Sales date: 04/30/2013Bedrooms: 2Square feet: 1250Lot size: 1761,2724 21st St,3,3,1897,12/03/2015,550000,37.757795,-122.409332,Mission,6,SingleFamily,1900,1640311,1167700,94110,15150214
13490,Address: 61 Manchester Street,San FranciscoSales price: 610000Sales date: 04/30/2013Bedrooms: 0Square feet: 440Lot size: 997,61 Manchester St,1,1,440,11/21/2014,915000,37.746128,-122.41403,Bernal Heights,2,SingleFamily,1907,912100,1214400,94110,15160147
13491,Address: 1290 South Van Ness Avenue,San FranciscoSales price: 625000Sales date: 04/30/2013Bedrooms: 4Square feet: 1788Lot size: 2014,1290-1292 S Van Ness Ave,2,4,1788,04/30/2013,625000,37.75254,-122.416591,Mission,9,Duplex,1900,1790265,1167700,94110,15146897
13492,Address: 1233 Guerrero Street,San FranciscoSales price: 1200000Sales date: 04/30/2013Bedrooms: 0Square feet: 0Lot size: 2530,1233 Guerrero St,2,3,1350,06/03/2015,1428000,37.751413,-122.422488,Mission,8,Condominium,1894,2342880,1167700,94110,15180348
13493,Address: 101 Lombard Street #119E,San FranciscoSales price: 858000Sales date: 04/30/2013Bedrooms: 1Square feet: 1056Lot size: 113438,101 Lombard St APT 119E,1,1,1056,04/30/2013,858000,37.80347,-122.40409,Telegraph Hill,4,Condominium,1983,1048664,1215500,94111,15065035
13494,Address: 1124 Munich Street,San FranciscoSales price: 565000Sales date: 04/30/2013Bedrooms: 0Square feet: 1150Lot size: 2404,1124 Munich St,3,4,750,04/30/2013,565000,37.710973,-122.436093,Crocker Amazon,2,SingleFamily,1924,632391,817600,94112,15178178
13495,Address: 175 Maynard Street,San FranciscoSales price: 585000Sales date: 04/30/2013Bedrooms: 0Square feet: 800Lot size: 2750,175 Maynard St,1,2,800,04/30/2013,585000,37.72959,-122.426603,Excelsior,5,Townhouse,1924,707065,757400,94112,15166132
13496,Address: 298 Lowell Street,San FranciscoSales price: 726000Sales date: 04/30/2013Bedrooms: 0Square feet: 1591Lot size: 2075,298 Lowell St,1,2,1591,04/30/2013,726000,37.708619,-122.445118,Crocker Amazon,8,SingleFamily,1926,850922,817600,94112,15179602
13497,Address: 1119 Naples Street,San FranciscoSales price: 810000Sales date: 04/30/2013Bedrooms: 0Square feet: 1118Lot size: 2893,1119 Naples St,3,5,2426,04/30/2013,810000,37.713025,-122.436708,Crocker Amazon,12,SingleFamily,1912,1113196,817600,94112,15178128
13499,Address: 131 Collingwood Street,San FranciscoSales price: 755000Sales date: 04/30/2013Bedrooms: 2Square feet: 1060Lot size: 3023,131 Collingwood St,1,3,1060,04/30/2013,755000,37.760341,-122.435997,Eureka Valley - Dolores Heights - Castro,5,Condominium,1900,1141664,1718500,94114,96025720
13502,Address: 79 Clipper Street,San FranciscoSales price: 1450000Sales date: 04/30/2013Bedrooms: 3Square feet: 1235Lot size: 2850,79 Clipper St,1,3,1235,04/30/2013,1450000,37.749086,-122.42665,Eureka Valley - Dolores Heights - Castro,5,SingleFamily,1900,1619639,1718500,94114,15181376
13503,Address: 1515 Ofarrell Street,San FranciscoSales price: 1079000Sales date: 04/30/2013Bedrooms: 0Square feet: 0Lot size: 3169,1515 Ofarrell St,3.5,4,2296,04/30/2013,1079000,37.783364,-122.430684,Western Addition,7,SingleFamily,1900,1495466,971300,94115,15077327
13505,Address: 2206 27th Avenue,San FranciscoSales price: 723000Sales date: 04/30/2013Bedrooms: 0Square feet: 1550Lot size: 2083,2206 27th Ave,2,2,1550,12/20/2013,838500,37.746203,-122.484246,Parkside,6,SingleFamily,1940,1244836,1094000,94116,15119504
13506,Address: 2066 36th Avenue,San FranciscoSales price: 910000Sales date: 04/30/2013Bedrooms: 4Square feet: 1825Lot size: 2974,2066 36th Ave,3,4,1825,04/30/2013,910000,37.748479,-122.494014,Parkside,7,SingleFamily,1954,1422942,1094000,94116,15116301
13508,Address: 845 Lake Street #15,San FranciscoSales price: 839500Sales date: 04/30/2013Bedrooms: 2Square feet: 1164Lot size: 2761,845 Lake St # 15,1,2,1164,04/30/2013,839500,37.786299,-122.468762,Lake,5,Condominium,1922,1123974,2202400,94118,15089818
13509,Address: 3965 Sacramento Street,San FranciscoSales price: 2550000Sales date: 04/30/2013Bedrooms: 6Square feet: 3350Lot size: 3318,3965 Sacramento St,4.5,5,3900,12/18/2013,3225000,37.786463,-122.458314,Presidio Heights,14,SingleFamily,1905,4945836,5244900,94118,15082383
13511,Address: 275 22nd Avenue,San FranciscoSales price: 1352000Sales date: 04/30/2013Bedrooms: 0Square feet: 3160Lot size: 3026,275-277 22ND Ave,2,4,3160,04/30/2013,1352000,37.78264,-122.482024,Central Richmond,12,Duplex,1922,1852549,1480400,94121,15090950
13512,Address: 139 24th Avenue #A,San FranciscoSales price: 5130000Sales date: 04/30/2013Bedrooms: 5Square feet: 4855Lot size: 9000,139 24th Ave # A,2,5,4855,04/30/2013,5130000,37.786881,-122.484481,Lake,12,SingleFamily,1909,6905228,2202400,94121,15089003
13513,Address: 3615 Buchanan Street #304,San FranciscoSales price: 910000Sales date: 04/30/2013Bedrooms: 0Square feet: 1169Lot size: 9990,3615 Buchanan St APT 304,2,2,1169,04/30/2013,910000,37.803291,-122.433671,Marina,3,Condominium,1990,1516465,2157700,94123,15070181
13514,Address: 235 Mallorca Way,San FranciscoSales price: 1350000Sales date: 04/30/2013Bedrooms: 0Square feet: 1325Lot size: 2609,235 Mallorca Way,3,3,2253,04/30/2013,1350000,37.803063,-122.439276,Marina,6,SingleFamily,1937,3032207,2157700,94123,15070025
13517,Address: 1211 Revere Avenue,San FranciscoSales price: 465000Sales date: 04/30/2013Bedrooms: 2Square feet: 1075Lot size: 2500,1211 Revere Ave,2,2,1627,04/30/2013,465000,37.727372,-122.383129,Bayview,7,SingleFamily,1925,679018,719000,94124,15153931
13518,Address: 1214 Gilman Avenue,San FranciscoSales price: 512000Sales date: 04/30/2013Bedrooms: 0Square feet: 1138Lot size: 5000,1214 Gilman Ave,2,2,1138,04/30/2013,512000,37.720881,-122.392272,Bayview,6,SingleFamily,1911,785510,719000,94124,15154474
13519,Address: 2162 Quesada Avenue,San FranciscoSales price: 520000Sales date: 04/30/2013Bedrooms: 0Square feet: 995Lot size: 2500,2162 Quesada Ave,2,5,1531,04/30/2013,520000,37.738444,-122.399908,Silver Terrace,11,SingleFamily,1944,754924,720300,94124,15156723
13520,Address: 724 Thornton Avenue,San FranciscoSales price: 580000Sales date: 04/30/2013Bedrooms: 2Square feet: 1137Lot size: 2500,724 Thornton Ave,2,3,1137,04/30/2013,580000,37.731098,-122.402562,Silver Terrace,7,SingleFamily,1949,711225,720300,94124,15158574
13523,Address: 58 San Benito Way,San FranciscoSales price: 1750000Sales date: 04/30/2013Bedrooms: 0Square feet: 2452Lot size: 4715,58 San Benito Way,3,4,3043,04/30/2013,1750000,37.735805,-122.467477,St. Francis Wood,10,SingleFamily,1914,2758330,3009100,94127,15138022
13525,Address: 5005 Diamond Heights Boulevard,San FranciscoSales price: 1100000Sales date: 04/30/2013Bedrooms: 3Square feet: 2173Lot size: 123890,5005 Diamond Heights Blvd,2.5,3,2173,04/30/2013,1100000,37.747524,-122.442685,Diamond Heights,7,Condominium,1979,1078970,1070100,94131,15198598
13526,Address: 44 Amethyst Way,San FranciscoSales price: 1150000Sales date: 04/30/2013Bedrooms: 3Square feet: 1832Lot size: 4911,44 Amethyst Way,3,3,1832,11/01/2013,230000,37.746472,-122.446187,Diamond Heights,8,SingleFamily,1962,1448680,1070100,94131,15198671
13529,Address: 558 Greenwich Street,San FranciscoSales price: 1400000Sales date: 04/30/2013Bedrooms: 0Square feet: 1520Lot size: 1800,558-560 Greenwich St,2,4,2025,04/30/2013,1400000,37.802619,-122.408794,Telegraph Hill,11,MultiFamily2To4,1912,2367892,1215500,94133,15064775
13532,Address: 944 Hampshire Street,San FranciscoSales price: 1680000Sales date: 04/29/2013Bedrooms: 0Square feet: 1513Lot size: 2500,944 Hampshire St,4,4,2294,04/29/2013,1680000,37.756957,-122.407961,Mission,7,SingleFamily,1900,1606857,1167700,94110,15151053
13534,Address: 312 Jersey Street,San FranciscoSales price: 1460000Sales date: 04/29/2013Bedrooms: 2Square feet: 1224Lot size: 1996,312 Jersey St,2,3,1300,04/29/2013,1460000,37.750821,-122.432333,Noe Valley,6,SingleFamily,1902,1884265,1751900,94114,89728772
13535,Address: 261 26th Avenue #3,San FranciscoSales price: 965000Sales date: 04/29/2013Bedrooms: 3Square feet: 1111Lot size: 2937,261 26th Ave # 3,2,3,1400,04/29/2013,965000,37.78458,-122.486465,Lake,6,Condominium,2008,1489149,2202400,94121,83153941
13536,Address: 1474 32nd Avenue,San FranciscoSales price: 1000000Sales date: 04/29/2013Bedrooms: 3Square feet: 1730Lot size: 3017,1474 32nd Ave,1.5,3,1730,04/29/2013,1000000,37.759725,-122.490499,Central Sunset,6,Miscellaneous,1939,1127894,1111300,94122,15104942
13537,Address: 1507 Noe Street,San FranciscoSales price: 3230000Sales date: 04/29/2013Bedrooms: 0Square feet: 1050Lot size: 2000,1507 Noe St,3.5,4,3400,04/29/2013,3230000,37.74485,-122.430957,Noe Valley,9,SingleFamily,1912,4623060,1751900,94131,15182967
13538,Address: 3312 San Bruno Avenue,San FranciscoSales price: 580000Sales date: 04/29/2013Bedrooms: 0Square feet: 1350Lot size: 1914,3312 San Bruno Ave,1,3,1350,04/29/2013,580000,37.72016,-122.400926,Visitacion Valley,5,MultiFamily2To4,1928,836168,690400,94134,15172729
13541,Address: 201 Harrison Street #826,San FranciscoSales price: 600000Sales date: 04/26/2013Bedrooms: 1Square feet: 795Lot size: 38449,201 Harrison St APT 826,1,1,795,04/26/2013,600000,37.787585,-122.39048,South Beach,4,Condominium,1991,776065,1269100,94105,15148352
13542,Address: 355 1st Street #2803,San FranciscoSales price: 1525000Sales date: 04/26/2013Bedrooms: 2Square feet: 1480Lot size: 38571,355 1st St PH 2803,2,2,1480,04/26/2013,1525000,37.787325,-122.394336,South Beach,5,Condominium,2004,2100694,1269100,94105,64972756
13545,Address: 260 King Street #1005,San FranciscoSales price: 1130000Sales date: 04/26/2013Bedrooms: 2Square feet: 1488Lot size: 213232,260 King St UNIT 1005,2,2,1488,04/26/2013,1130000,37.777641,-122.393417,South of Market,4,MultiFamily2To4,2004,1536936,957300,94107,69819650
13546,Address: 1155 Filbert Street #202,San FranciscoSales price: 575000Sales date: 04/26/2013Bedrooms: 1Square feet: 832Lot size: 5885,1155 Filbert St APT 202,1,1,832,04/26/2013,575000,37.79996,-122.418455,Russian Hill,4,Condominium,1910,923615,1608800,94109,15065492
13547,Address: 2151 Sacramento Street #1,San FranciscoSales price: 670000Sales date: 04/26/2013Bedrooms: 0Square feet: 765Lot size: 3622,2151 Sacramento St APT 1,1,1,765,05/15/2013,100000,37.790291,-122.428215,Pacific Heights,3,Condominium,1920,870316,1884400,94109,15074813
